movieid,title,cluster_no
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",12
3997,Dungeons & Dragons,3
3998,Proof of Life,0
3999,Vertical Limit,3
4000,"Bounty, The",0
4002,"Planes, Trains & Automobiles",7
4003,She's Having a Baby,7
4005,"Living Daylights, The",3
4006,Transformers: The Movie,4
4007,Wall Street,0
4008,Born on the Fourth of July,0
4009,Talk Radio,0
4010,Brewster's Millions,7
4011,Snatch,5
4012,Punchline,1
4014,Chocolat,12
4015,"Dude, Where's My Car?",7
4016,"Emperor's New Groove, The",17
4017,Pollock,0
4018,What Women Want,11
4019,Finding Forrester,0
4020,"Gift, The",5
4021,Before Night Falls,0
4022,Cast Away,0
4023,"Family Man, The",10
4024,"House of Mirth, The",12
4025,Miss Congeniality,7
4027,"O Brother, Where Art Thou?",7
4029,State and Main,1
4030,Dracula 2000,2
4031,All the Pretty Horses,12
4032,"Everlasting Piece, An",7
4033,Thirteen Days,6
4034,Traffic,9
4035,"Claim, The",12
4036,Shadow of the Vampire,0
4037,House of Games,5
4039,Annie,8
4040,Don't Tell Mom the Babysitter's Dead,7
4041,"Officer and a Gentleman, An",12
4042,"Alamo, The",0
4043,At Close Range,9
4046,Friendly Persuasion,0
4047,Gettysburg,0
4051,Horrors of Spider Island (Ein Toter Hing im Netz),15
4052,Antitrust,9
4053,Double Take,7
4054,Save the Last Dance,12
4055,Panic,0
4056,"Pledge, The",9
4061,The Man in the Moon,12
4062,Mystic Pizza,10
4063,Prelude to a Kiss,10
4064,Coffy,16
4065,Foxy Brown,16
4066,I'm Gonna Git You Sucka,7
4067,Untamed Heart,12
4068,Sugar & Spice,7
4069,"Wedding Planner, The",11
4074,"Legend of Rita, The (Stille nach dem Schuß, Die)",0
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien)",6
4078,Amazing Grace and Chuck,0
4079,Amazon Women on the Moon,7
4080,Baby Boom,7
4081,Back to the Beach,7
4082,Barfly,10
4083,Best Seller,5
4084,Beverly Hills Cop II,16
4085,Beverly Hills Cop,16
4086,"Big Easy, The",16
4089,Born in East L.A.,7
4090,"Brave Little Toaster, The",4
4091,Can't Buy Me Love,11
4092,Cherry 2000,15
4093,Cop,5
4102,Eddie Murphy Raw,7
4103,Empire of the Sun,3
4104,Ernest Goes to Camp,7
4105,"Evil Dead, The",2
4109,Flowers in the Attic,6
4110,"Fourth Protocol, The",5
4111,Gardens of Stone,0
4113,"Glass Menagerie, The",0
4115,Hiding Out,7
4116,Hollywood Shuffle,7
4117,Hope and Glory,0
4121,Innerspace,13
4123,Ishtar,7
4124,Jaws: The Revenge,2
4125,Leonard Part 6,7
4126,Less Than Zero,0
4127,"Like Father, Like Son",7
4128,"Lost Boys, The",2
4129,Made in Heaven,12
4130,Maid to Order,7
4131,Making Mr. Right,11
4132,Mannequin,11
4133,Masters of the Universe,13
4135,"Monster Squad, The",7
4138,My Demon Lover,7
4139,No Man's Land,9
4141,Head Over Heels,11
4142,Left Behind: The Movie,3
4143,Valentine,2
4144,In the Mood For Love (Fa yeung nin wa),12
4146,"Million Dollar Hotel, The",12
4147,Nico and Dani (Krámpack),10
4148,Hannibal,2
4149,Saving Silverman (Evil Woman),11
4152,Vatel,0
4153,Down to Earth,11
4154,Recess: School's Out,4
4155,Sweet November,12
4156,Company Man,7
4157,"Price of Milk, The",10
4158,Monkeybone,17
4159,3000 Miles to Graceland,14
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La)",12
4161,"Mexican, The",7
4164,"Caveman's Valentine, The",0
4166,Series 7: The Contenders,0
4167,15 Minutes,5
4168,Get Over It,11
4171,Long Night's Journey Into Day,8
4174,Avalon,0
4175,Gray's Anatomy,1
4178,Of Mice and Men,0
4180,Reform School Girls,0
4181,Tapeheads,7
4184,"Bishop's Wife, The",10
4187,Lilies of the Field,0
4189,"Greatest Story Ever Told, The",0
4190,Elmer Gantry,0
4191,Alfie,10
4193,"Fantasticks, The",8
4194,I Know Where I'm Going!,12
4195,"Abominable Dr. Phibes, The",2
4197,Real Life,7
4198,Battle Beyond the Stars,15
4200,Double Impact,14
4202,Fuzz,0
4203,Harley Davidson and the Marlboro Man,16
4204,Losin' It,7
4205,Mermaids,10
4207,Navy Seals,3
4210,Manhunter,16
4211,Reversal of Fortune,0
4212,Death on the Nile,5
4214,Revenge of the Nerds,7
4215,Revenge of the Nerds II: Nerds in Paradise,7
4217,4 Little Girls,8
4218,River's Edge,9
4219,Girls Just Want to Have Fun,7
4220,"Longest Yard, The",7
4221,Necessary Roughness,7
4223,Enemy at the Gates,0
4224,Exit Wounds,14
4225,"Dish, The",7
4226,Memento,5
4228,Heartbreakers,11
4229,Say It Isn't So,11
4231,Someone Like You,11
4232,Spy Kids,3
4233,Tomcats,7
4234,"Tailor of Panama, The",6
4235,Amores Perros (Love's a Bitch),6
4236,Keep the River on Your Right: A Modern Cannibal Tale,8
4237,"Gleaners & I, The (Les glaneurs et la glaneuse)",8
4238,Along Came a Spider,16
4239,Blow,9
4240,Just Visiting,7
4241,Pokémon 3: The Movie,4
4242,Beautiful Creatures,9
4243,Brigham City,9
4246,Bridget Jones's Diary,10
4247,Joe Dirt,11
4248,Josie and the Pussycats,7
4251,Chopper,6
4252,"Circle, The (Dayereh)",0
4254,Crocodile Dundee in Los Angeles,1
4255,Freddy Got Fingered,7
4256,"Center of the World, The",0
4259,"Luzhin Defence, The",12
4260,"Visit, The",0
4262,Scarface,16
4263,Days of Wine and Roses,0
4265,Driven,14
4267,One Night at McCool's,7
4268,Town & Country,7
4270,"Mummy Returns, The",3
4273,Under the Sand,0
4275,Krull,13
4276,Lost in America,7
4278,Triumph of the Will (Triumph des Willens),8
4280,"World According to Garp, The",10
4282,Fellini Satyricon,0
4284,Frankie and Johnny,7
4285,Frankie and Johnny,11
4289,"City of Women, The (Città delle donne, La)",1
4290,For the Boys,1
4291,Nine to Five (a.k.a. 9 to 5),7
4292,Norma Rae,0
4293,Summer Rental,7
4294,"5,000 Fingers of Dr. T, The",4
4296,Love Story,12
4297,Pelle the Conqueror (Pelle erobreren),0
4298,Rififi (Du rififi chez les hommes),5
4299,"Knight's Tale, A",11
4300,Bread and Roses,0
4304,Startup.com,8
4305,Angel Eyes,5
4306,Shrek,17
4307,"Fast Food, Fast Women",11
4308,Moulin Rouge,12
4310,Pearl Harbor,12
4312,Himalaya (Himalaya - l'enfance d'un chef),0
4313,"Man Who Cried, The",0
4316,Ice Castles,0
4317,Love Potion #9,11
4321,City Slickers,7
4322,Eight Men Out,0
4323,"Horse Soldiers, The",8
4325,"Night, The (Notte, La)",0
4326,Mississippi Burning,9
4327,"Magnificent Seven, The",8
4329,Rio Bravo,8
4333,Throw Momma from the Train,7
4334,Yi Yi,0
4337,"Sand Pebbles, The",12
4338,Twelve O'Clock High,0
4339,Von Ryan's Express,3
4340,"Animal, The",7
4342,Big Eden,12
4343,Evolution,7
4344,Swordfish,16
4345,"Anniversary Party, The",0
4347,Divided We Fall (Musíme si pomáhat),1
4349,Catch-22,7
4350,Forgotten Silver,7
4351,Point Break,16
4353,Uncommon Valor,14
4354,Unlawful Entry,5
4355,Youngblood,0
4356,Gentlemen Prefer Blondes,11
4357,How to Marry a Millionaire,10
4359,"Seven Year Itch, The",7
4361,Tootsie,11
4366,Atlantis: The Lost Empire,4
4367,Lara Croft: Tomb Raider,3
4368,Dr. Dolittle 2,7
4369,"Fast and the Furious, The",16
4370,A.I. Artificial Intelligence,13
4371,Baby Boy,9
4372,Crazy/Beautiful,12
4373,Pootie Tang,7
4374,Let It Snow,11
4378,Sexy Beast,9
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der)",12
4381,"Closet, The (Placard, Le)",7
4383,"Crimson Rivers, The (Rivières pourpres, Les)",9
4384,Lumumba,0
4386,Cats & Dogs,7
4387,Kiss of the Dragon,14
4388,Scary Movie 2,7
4389,Lost and Delirious,0
4390,Rape Me (Baise-moi),9
4392,Alice,10
4393,Another Woman,0
4394,Beach Blanket Bingo,7
4395,Big Deal on Madonna Street (I Soliti Ignoti),7
4396,"Cannonball Run, The",7
4397,Cannonball Run II,7
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le)",1
4402,Dr. Goldfoot and the Bikini Machine,7
4403,"Fall of the House of Usher, The (House of Usher)",2
4404,Faust,0
4406,"Man Who Shot Liberty Valance, The",9
4407,Salvador,6
4408,September,0
4409,Shadows and Fog,6
4410,Something Wild,1
4412,"Thing with Two Heads, The",15
4419,All That Heaven Allows,12
4420,"Barefoot Contessa, The",0
4422,Cries and Whispers (Viskningar och rop),0
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il)",0
4426,Kiss Me Deadly,8
4427,"Lion in Winter, The",0
4428,"Misfits, The",10
4429,Moby Dick,0
4432,Sweet Smell of Success,0
4433,Written on the Wind,0
4434,"10th Victim, The (La decima vittima)",14
4436,Obsession,5
4437,Suspiria,2
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men)",6
4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo),0
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong)",14
4441,Game of Death,14
4442,"Last Dragon, The",1
4443,Outland,14
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)",16
4445,T-Rex: Back to the Cretaceous,8
4446,Final Fantasy: The Spirits Within,4
4447,Legally Blonde,11
4448,"Score, The",0
4449,Adanggaman,0
4450,Bully,9
4451,Jump Tomorrow,10
4452,Made,7
4453,Michael Jordan to the Max,8
4454,More,0
4458,Africa: The Serengeti,8
4459,Alaska: Spirit of the Wild,8
4462,18 Again!,7
4463,1969,0
4464,"Accidental Tourist, The",10
4465,"Accused, The",0
4466,Above the Law,16
4467,"Adventures of Baron Munchausen, The",17
4470,Ariel,0
4471,Arthur 2: On the Rocks,11
4473,Bat*21,0
4474,Beaches,1
4475,"Beast of War, The (Beast, The)",0
4476,Big Business,7
4477,Big Top Pee-Wee,17
4478,Biloxi Blues,1
4480,"Blob, The",15
4482,"Bright Lights, Big City",0
4483,Caddyshack II,7
4484,Camille Claudel,0
4487,Cocktail,12
4488,Colors,16
4489,Coming to America,11
4490,"Couch Trip, The",7
4492,Critters,7
4495,Crossing Delancey,11
4496,D.O.A.,5
4497,Dead Heat,15
4498,"Dead Pool, The",16
4499,Dirty Rotten Scoundrels,7
4500,Drowning by Numbers,1
4502,Ernest Saves Christmas,7
4504,Feds,7
4505,For Keeps,12
4506,Frantic,5
4508,Gorillas in the Mist,0
4509,"Great Outdoors, The",7
4511,High Spirits,7
4516,Johnny Be Good,7
4517,Lady in White (a.k.a. The Mystery of the Lady in White),2
4518,The Lair of the White Worm,7
4519,"Land Before Time, The",4
4520,License to Drive,7
4521,Little Nikita,0
4522,Masquerade,5
4523,Milagro Beanfield War,1
4524,Moon Over Parador,7
4526,My Stepmother Is an Alien,11
4527,"Night in the Life of Jimmy Reardon, A",11
4529,Bagdad Cafe (Out of Rosenheim),1
4531,Red Heat,14
4533,"Return of the Living Dead, The",15
4534,Return to Snowy River (a.k.a. The Man From Snowy River II),0
4535,"Man from Snowy River, The",12
4537,Running on Empty,0
4541,"Serpent and the Rainbow, The",2
4544,Short Circuit 2,7
4545,Short Circuit,7
4546,"Vanishing, The (Spoorloos)",6
4552,"Tetsuo, the Ironman (Tetsuo)",15
4553,They Live,14
4557,Tucker: The Man and His Dream,0
4558,Twins,7
4562,Without a Clue,7
4563,Young Einstein,7
4564,Always,12
4565,American Ninja,3
4568,Best of the Best,14
4571,Bill & Ted's Excellent Adventure,13
4572,Black Rain,16
4573,Blaze,1
4574,Blind Fury,14
4577,Casualties of War,0
4578,Chances Are,11
4580,Cyborg,14
4581,Dad,0
4583,Disorganized Crime,7
4584,Dream a Little Dream,10
4585,"Dream Team, The",7
4587,Earth Girls Are Easy,7
4589,Eddie and the Cruisers,0
4591,Erik the Viking,17
4593,Family Business,7
4594,Farewell to the King,14
4595,Fat Man and Little Boy,0
4597,Gleaming the Cube,0
4599,Great Balls of Fire!,0
4600,Gross Anatomy (a.k.a. A Cut Above),1
4602,Harlem Nights,11
4603,Her Alibi,11
4605,How to Get Ahead in Advertising,7
4608,"Innocent Man, An",9
4610,"January Man, The",5
4611,Johnny Handsome,9
4612,Jesus of Montreal (Jésus de Montréal),0
4613,K-9,16
4614,Kickboxer,14
4615,Last Exit to Brooklyn,0
4616,Lean on Me,0
4617,Let It Ride,7
4619,Little Monsters,7
4621,Look Who's Talking,11
4622,Loverboy,7
4623,Major League,7
4624,Meet the Feebles,7
4625,Millennium,6
4626,Miracle Mile,12
4628,New York Stories,1
4629,Next of Kin,16
4630,No Holds Barred,14
4632,"Package, The",14
4634,Penn & Teller Get Killed,7
4635,Pink Cadillac,1
4636,"Punisher, The",14
4638,Jurassic Park III,13
4639,America's Sweethearts,11
4640,Brother,16
4641,Ghost World,1
4642,Hedwig and the Angry Inch,1
4643,Planet of the Apes,13
4644,Bread and Tulips (Pane e tulipani),10
4645,Cure,5
4646,Greenfingers,1
4649,Wet Hot American Summer,7
4653,"Return of the Musketeers, The",7
4654,Road House,0
4658,Santa Sangre,6
4660,Scenes from the Class Struggle in Beverly Hills,7
4661,Sea of Love,9
4662,"See No Evil, Hear No Evil",7
4663,She's Out of Control,7
4666,Skin Deep,7
4670,"Stepfather, The",2
4671,Sweetie,0
4672,"Tall Guy, The",11
4673,Tango & Cash,16
4675,Three Fugitives,7
4676,Troop Beverly Hills,7
4677,Turner & Hooch,7
4678,UHF,7
4679,Uncle Buck,7
4681,"War of the Roses, The",1
4683,"Wizard, The",1
4686,Weekend at Bernie's II,7
4687,Billy Liar,7
4688,Black Robe,0
4689,"Cat o' Nine Tails, The (Gatto a nove code, Il)",5
4690,"Cotton Club, The",8
4695,Who'll Stop the Rain,9
4697,Basket Case,7
4699,Original Sin,12
4700,"Princess Diaries, The",11
4701,Rush Hour 2,7
4703,Chocolat,0
4704,Hatari!,7
4705,"Cage aux Folles, La",7
4708,Marat/Sade,0
4709,Paint Your Wagon,7
4710,"Shootist, The",0
4711,Theremin: An Electronic Odyssey,8
4713,Altered States,0
4714,Any Which Way You Can,7
4715,"Awakening, The",2
4717,"Battle Creek Brawl (Big Brawl, The)",7
4718,American Pie 2,7
4719,Osmosis Jones,16
4720,"Others, The",6
4721,American Outlaws,7
4722,All Over the Guy,7
4723,"Deep End, The",0
4725,Session 9,2
4727,Captain Corelli's Mandolin,12
4728,Rat Race,7
4732,Bubble Boy,7
4733,"Curse of the Jade Scorpion, The",7
4734,Jay and Silent Bob Strike Back,7
4735,Ghosts of Mars,15
4736,Summer Catch,10
4738,Happy Accidents,15
4740,Maybe Baby,11
4741,Together (Tillsammans),10
4743,Tortilla Soup,11
4744,Jeepers Creepers,2
4745,O,0
4748,3 Ninjas,7
4749,3 Ninjas Kick Back,7
4750,3 Ninjas Knuckle Up,14
4754,"Wicker Man, The",6
4756,"Musketeer, The",3
4757,Rock Star,1
4759,Two Can Play That Game,1
4765,L.I.E.,0
4766,"Our Lady of the Assassins (Virgen de los sicarios, La)",12
4769,Into the Arms of Strangers: Stories of the Kindertransport,8
4770,"Glass House, The",5
4771,Hardball,0
4772,Dinner Rush,0
4773,Haiku Tunnel,7
4774,Big Trouble,7
4775,Glitter,12
4776,Training Day,9
4777,"American Astronaut, The",7
4780,Liam,0
4782,Sidewalks of New York,11
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The",8
4784,"French Lieutenant's Woman, The",0
4785,"Great Silence, The (Grande silenzio, Il)",0
4786,"Legend of Hell House, The",2
4787,Little Man Tate,0
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit),12
4789,Phantom of the Paradise,2
4792,13 Ghosts,2
4794,Opera,2
4795,Father Goose,11
4796,"Grass Is Greener, The",11
4798,Indiscreet,11
4799,"It's a Mad, Mad, Mad, Mad World",3
4800,King Solomon's Mines,3
4801,"Little Foxes, The",0
4802,Operation Petticoat,11
4803,Play Misty for Me,6
4804,Pocketful of Miracles,1
4808,"Vanishing, The",5
4809,Silkwood,0
4810,I Never Promised You a Rose Garden,0
4811,Quadrophenia,0
4812,SpaceCamp,13
4813,When Worlds Collide,15
4814,Don't Say a Word,5
4815,Hearts in Atlantis,0
4816,Zoolander,7
4818,Extreme Days,3
4821,Joy Ride,5
4822,Max Keeble's Big Move,7
4823,Serendipity,11
4825,"Swamp, The (Ciénaga, La)",1
4826,"Big Red One, The",3
4827,"Boogeyman, The",2
4828,"Party, The (Boum, La)",11
4830,Brubaker,9
4831,Can't Stop the Music,7
4833,"Changeling, The",2
4835,Coal Miner's Daughter,0
4836,"Competition, The",12
4840,"Last Metro, The (Dernier métro, Le)",12
4844,Bandits,11
4845,Corky Romano,7
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau),7
4847,Fat Girl (À ma soeur!),0
4848,Mulholland Drive,9
4849,My First Mister,1
4850,Spriggan (Supurigan),14
4852,Bones,2
4855,Dirty Harry,16
4857,Fiddler on the Roof,0
4860,Making the Grade,7
4862,Not Without My Daughter,0
4863,Female Trouble,7
4864,Titanica,8
4865,From Hell,5
4866,"Last Castle, The",14
4867,Riding in Cars with Boys,1
4871,Focus,0
4873,Waking Life,0
4874,K-PAX,0
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts),2
4877,Better Than Sex,11
4878,Donnie Darko,6
4879,High Heels and Low Lifes,16
4880,Life as a House,0
4881,"Man Who Wasn't There, The",9
4883,"Town is Quiet, The (Ville est tranquille, La)",0
4885,Domestic Disturbance,5
4886,"Monsters, Inc.",17
4887,"One, The",14
4888,Tape,0
4889,Heist,9
4890,Shallow Hal,11
4893,When a Stranger Calls,2
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone),4
4898,Novocaine,5
4899,Black Knight,17
4900,Out Cold,7
4901,Spy Game,16
4902,"Devil's Backbone, The (Espinazo del diablo, El)",6
4903,In the Bedroom,0
4909,"Incredible Shrinking Woman, The",7
4911,Jabberwocky,17
4912,Funny Girl,12
4914,Breathless (À bout de souffle),12
4915,"Beastmaster, The",3
4916,Midway,0
4917,MacArthur,0
4919,Subway,9
4920,"Now, Voyager",12
4921,Little Women,12
4925,"Cheap Detective, The",7
4926,Everybody's Famous! (Iedereen beroemd!),1
4927,"Last Wave, The",5
4928,That Obscure Object of Desire (Cet obscur objet du désir),0
4929,"Toy, The",7
4932,Dressed to Kill,5
4936,Fame,0
4939,"Final Countdown, The",14
4941,Flash Gordon,13
4942,"Angry Red Planet, The",15
4945,"Enforcer, The",8
4946,"Eye for an Eye, An",16
4947,"Gauntlet, The",14
4951,Lord of the Flies,6
4952,Morons From Outer Space,7
4953,"People That Time Forgot, The",13
4954,Ocean's Eleven (a.k.a. Ocean's 11),7
4956,"Stunt Man, The",3
4957,Sudden Impact,5
4958,Behind Enemy Lines,0
4959,"Affair of the Necklace, The",0
4961,Pornstar: The Legend of Ron Jeremy,8
4962,Texas Rangers,8
4963,Ocean's Eleven,5
4964,Baran,12
4965,"Business of Strangers, The",6
4966,"Incredible Shrinking Man, The",15
4967,No Man's Land,0
4969,And Then There Were None,5
4970,"Blue Angel, The (Blaue Engel, Der)",0
4971,Moscow on the Hudson,1
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le)",11
4974,Not Another Teen Movie,7
4975,Vanilla Sky,15
4976,Iris,0
4977,Kandahar (Safar e Ghandehar),0
4978,Lantana,6
4979,"Royal Tenenbaums, The",1
4980,Bill & Ted's Bogus Journey,17
4981,Clockwise,7
4985,Sheena,3
4987,Spacehunter: Adventures in the Forbidden Zone,13
4988,White Water Summer,8
4989,How High,7
4990,Jimmy Neutron: Boy Genius,17
4991,Joe Somebody,10
4992,Kate & Leopold,11
4993,"Lord of the Rings: The Fellowship of the Ring, The",4
4994,"Majestic, The",10
4995,"Beautiful Mind, A",12
4998,"Defiant Ones, The",9
5004,"Party, The",7
5007,Topkapi,7
5008,Witness for the Prosecution,6
5009,Ali,0
5010,Black Hawk Down,0
5011,Charlotte Gray,12
5012,Yentl,12
5013,Gosford Park,1
5014,I Am Sam,0
5015,Monster's Ball,12
5016,"Shipping News, The",0
5021,Murder by Death,5
5023,"Waterdance, The",0
5025,Orange County,7
5026,"Brotherhood of the Wolf (Pacte des loups, Le)",14
5027,Another 48 Hrs.,16
5028,What Time Is It There? (Ni neibian jidian),0
5033,"Russia House, The",6
5034,"Truly, Madly, Deeply",12
5039,Dragonslayer,3
5040,Conan the Destroyer,3
5041,Fire and Ice,4
5046,Impostor,14
5047,Kung Pow: Enter the Fist,7
5048,Snow Dogs,17
5049,48 Hrs.,16
5051,Italian for Beginners (Italiensk for begyndere),10
5053,Blankman,7
5054,Brainstorm,15
5055,Dragon: The Bruce Lee Story,0
5059,Little Dieter Needs to Fly,8
5060,M*A*S*H (a.k.a. MASH),1
5062,Seconds,15
5063,One-Eyed Jacks,8
5064,The Count of Monte Cristo,3
5065,"Mothman Prophecies, The",6
5066,"Walk to Remember, A",12
5068,Beijing Bicycle (Shiqi sui de dan che),0
5069,Escaflowne: The Movie (Escaflowne),3
5071,Maelström,12
5072,Metropolis,15
5073,"Son's Room, The (Stanza del figlio, La)",0
5074,Storytelling,1
5075,Waydowntown,7
5076,"Adventures of Huck Finn, The",1
5077,Cousins,11
5080,Slackers,7
5081,Birthday Girl,12
5083,Rare Birds,1
5088,"Going Places (Valseuses, Les)",1
5092,Big Fat Liar,7
5093,Collateral Damage,14
5094,Rollerball,14
5095,"Scotland, Pa.",7
5096,Baby's Day Out,7
5099,Heidi,0
5102,Rookie of the Year,7
5103,"Sandlot, The",1
5105,Don't Look Now,6
5106,Crossroads,11
5107,Hart's War,0
5108,John Q,9
5109,Return to Never Land,4
5110,Super Troopers,7
5111,"Good Son, The",6
5112,Last Orders,0
5113,After the Fox (Caccia alla volpe),7
5114,"Bad and the Beautiful, The",0
5116,Designing Woman,7
5120,Sleuth,5
5121,Stroszek,1
5127,Dragonfly,6
5128,Queen of the Damned,2
5131,How to Kill Your Neighbor's Dog,1
5134,Mean Machine,1
5135,Monsoon Wedding,11
5136,Wendigo,0
5137,Scratch,8
5139,"Bad News Bears, The",7
5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D),15
5147,Wild Strawberries (Smultronstället),0
5151,40 Days and 40 Nights,11
5152,We Were Soldiers,0
5155,"Big Bird Cage, The",14
5156,"Big Doll House, The",14
5159,Ferngully: The Last Rainforest,17
5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2),2
5168,Royal Wedding,11
5170,All About the Benjamins,16
5171,"Time Machine, The",13
5177,"Magnificent Ambersons, The",12
5178,Fun,9
5181,Hangar 18,14
5187,Hopscotch,7
5189,Humanoids from the Deep,15
5197,Little Darlings,0
5198,"Long Good Friday, The",6
5202,Mon oncle d'Amérique,0
5205,Motel Hell,7
5209,Ffolkes,3
5212,"Octagon, The",14
5213,"Oh, God! Book II",7
5214,"Oh, God!",7
5218,Ice Age,17
5219,Resident Evil,15
5220,Showtime,7
